City (for azimuth),hive,camera,month,day,year,hour,minute,segment,dance found?,segment start time,Pollen forager,dancer.id,cluster.id,runs.measured,points,minX,maxX,meanX,sdX,minY,maxY,meanY,sdY,min_duration.sec,max_duration.sec,mean_duration.sec,sd_duration.sec,minI,maxI,meanI,sdI,minLen,maxLen,meanLen,sdLen,minD2S,maxD2S,meanD2S,sdD2S,minD2R,maxD2R,meanD2R,sdD2R,minD2P,maxD2P,meanD2P,sdD2P,minV,maxV,meanV,sdV,min_angle,max_angle,mean_angle,sd_angle,minDelta,maxDelta,meanDelta,sdDelta,skew,min_angle_corr,max_angle_corr,mean_angle_corr,segment start time,azimuth,heading.degrees,heading.radians,flag,,,,,,,,,
Williamsport,HONEYRUN,,MAY,20,2015,12,53,HONEYRUN_052015_13:20_for_1min.avi,yes,13:20,,1,1,4,8,601,645,621.25,14.685,525,585,548.625,19.992,0,0,0,0,62,123,92,20.178,28.653,40.025,35.591,5.231,0,40.025,17.796,19.33,NA,NA,NA,NA,28.653,40.025,35.591,5.231,NA,NA,NA,NA,102.995,142.253,117.839,17.692,NA,NA,NA,NA,0,192.995,232.253,207.839,13:20,173.7,21.539,0.3759264676,0,,,,,,,,,
Williamsport,HONEYRUN,,MAY,20,2015,12,53,HONEYRUN_052015_13:25_for_1min.avi,no,13:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,90,90,,,90,1.570796327,0,,,,,,,,,
Williamsport,HONEYRUN,,MAY,20,2015,12,53,HONEYRUN_052015_13:30_for_1min.avi,no,13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,90,90,,,90,1.570796327,0,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:21_for_1min.avi,yes,10:21,,1,1,4,8,1227.5,1282.833,1251.833,20.246,423.833,487.167,448.75,22.39,1.101,1.535,1.376,0.206,37,95,71,18.276,28.736,50.142,39.393,9.771,0,50.142,19.697,22.007,NA,NA,NA,NA,28.736,50.142,39.393,9.771,22.147,33.493,28.602,5.428,144.197,176.009,159.323,13.443,NA,NA,NA,NA,0,234.197,266.009,249.323,10:21,101.2,350.523,6.117780454,1,,,,,,,,,
,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:21_for_1min.avi,yes,10:21,,2,2,4,8,1200.833,1270.167,1234.917,25.591,293.167,359.833,319.5,21.112,2.202,2.469,2.352,0.114,54,96,71,12.705,45.255,55.781,52.577,4.923,0,55.781,26.289,28.288,NA,NA,NA,NA,45.255,55.781,52.577,4.923,20.55,23.882,22.327,1.42,16.899,46.494,33.28,14.759,NA,NA,NA,NA,0,106.899,136.494,123.28,10:21,101.2,224.48,3.917915105,1,,,,,,,,,
,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:21_for_1min.avi,yes,10:21,,3,3,4,8,1065.5,1158.833,1115.75,30.811,96.833,123.5,112.667,9.764,1.001,1.335,1.126,0.15,59,114,81.125,18.334,39.395,51.777,47.058,5.612,0,51.777,23.529,25.421,NA,NA,NA,NA,39.395,51.777,47.058,5.612,37.965,51.726,42.167,6.514,-23.962,0.754,-10.632,10.314,NA,NA,NA,NA,0,66.038,90.754,79.368,10:21,101.2,180.568,3.151506124,1,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:21_for_1min.avi,yes,10:21,,4,4,4,8,1067.5,1193.5,1120,38.791,113.5,160.833,142.667,15.025,1.068,1.335,1.193,0.11,45,105,70.875,21.537,27.333,48.488,39.354,9.61,0,48.488,19.677,21.956,NA,NA,NA,NA,27.333,48.488,39.354,9.61,20.48,45.412,33.726,10.856,-18.435,3.18,-11.46,10.099,NA,NA,NA,NA,0,71.565,93.18,78.54,10:21,101.2,179.74,3.137054798,1,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:21_for_1min.avi,yes,10:21,,5,5,4,8,851,1012,934.625,57.736,136,401,274.125,99.238,1.568,2.336,1.969,0.375,57,148,94.375,29.895,42.579,54.818,46.903,5.665,0,54.818,23.452,25.344,NA,NA,NA,NA,42.579,54.818,46.903,5.665,19.255,30.078,24.336,4.456,75.203,92.663,83.385,7.398,NA,NA,NA,NA,0,165.203,182.663,173.385,10:21,101.2,274.585,4.792412327,1,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:26_for_1min.avi,yes,10:26,,1,1,4,8,1227.5,1282.833,1251.833,20.246,423.833,487.167,448.75,22.39,1.101,1.535,1.376,0.206,37,95,71,18.276,28.736,50.142,39.393,9.771,0,50.142,19.697,22.007,NA,NA,NA,NA,28.736,50.142,39.393,9.771,22.147,33.493,28.602,5.428,144.197,176.009,159.323,13.443,NA,NA,NA,NA,0,234.197,266.009,249.323,10:26,102.2,351.523,6.135233746,1,,,,,,,,,
,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:26_for_1min.avi,yes,10:26,,2,2,4,8,1200.833,1270.167,1234.917,25.591,293.167,359.833,319.5,21.112,2.202,2.469,2.352,0.114,54,96,71,12.705,45.255,55.781,52.577,4.923,0,55.781,26.289,28.288,NA,NA,NA,NA,45.255,55.781,52.577,4.923,20.55,23.882,22.327,1.42,16.899,46.494,33.28,14.759,NA,NA,NA,NA,0,106.899,136.494,123.28,10:26,102.2,225.48,3.935368397,1,,,,,,,,,
,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:26_for_1min.avi,yes,10:26,,3,3,4,8,1065.5,1158.833,1115.75,30.811,96.833,123.5,112.667,9.764,1.001,1.335,1.126,0.15,59,114,81.125,18.334,39.395,51.777,47.058,5.612,0,51.777,23.529,25.421,NA,NA,NA,NA,39.395,51.777,47.058,5.612,37.965,51.726,42.167,6.514,-23.962,0.754,-10.632,10.314,NA,NA,NA,NA,0,66.038,90.754,79.368,10:26,102.2,181.568,3.168959416,1,,,,,,,,,
,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:26_for_1min.avi,yes,10:26,,4,4,4,8,1067.5,1193.5,1120,38.791,113.5,160.833,142.667,15.025,1.068,1.335,1.193,0.11,45,105,70.875,21.537,27.333,48.488,39.354,9.61,0,48.488,19.677,21.956,NA,NA,NA,NA,27.333,48.488,39.354,9.61,20.48,45.412,33.726,10.856,-18.435,3.18,-11.46,10.099,NA,NA,NA,NA,0,71.565,93.18,78.54,10:26,102.2,180.74,3.15450809,1,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:31_for_1min.avi,yes,10:31,,5,5,4,8,851,1012,934.625,57.736,136,401,274.125,99.238,1.568,2.336,1.969,0.375,57,148,94.375,29.895,42.579,54.818,46.903,5.665,0,54.818,23.452,25.344,NA,NA,NA,NA,42.579,54.818,46.903,5.665,19.255,30.078,24.336,4.456,75.203,92.663,83.385,7.398,NA,NA,NA,NA,0,165.203,182.663,173.385,10:31,103.2,276.585,4.827318912,1,,,,,,,,,
,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:31_for_1min.avi,yes,10:31,,2,2,4,8,746,827,787.625,28.57,635,694,656.375,19.603,1.735,1.869,1.818,0.058,72,126,97.125,20.315,38.588,62.769,51.456,10.312,0,62.769,25.728,28.321,NA,NA,NA,NA,38.588,62.769,51.456,10.312,22.24,34.204,28.207,5.061,-31.218,-21.038,-25.062,4.508,NA,NA,NA,NA,0,58.782,68.962,64.938,10:31,103.2,168.138,2.934561698,1,,,,,,,,,
,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:31_for_1min.avi,yes,10:31,,3,3,4,8,1207.5,1296.833,1252.583,30.817,229.833,277.833,254.333,17.13,2.202,2.603,2.402,0.172,69,92,80.875,8.442,49.964,62.769,55.207,6.163,0,62.769,27.604,29.784,NA,NA,NA,NA,49.964,62.769,55.207,6.163,20.236,26.874,23.041,2.79,22.416,37.476,28.432,7.348,NA,NA,NA,NA,0,112.416,127.476,118.432,10:31,103.2,221.632,3.868208128,1,,,,,,,,,
,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:31_for_1min.avi,yes,10:31,,4,4,4,8,1039.833,1118.5,1088.917,26.418,497.167,535.167,515.75,14.508,1.134,1.502,1.318,0.15,64,136,84,26.414,32.985,78.497,47.574,21.46,0,78.497,23.787,29.052,NA,NA,NA,NA,32.985,78.497,47.574,21.46,25.451,52.279,35.26,11.905,-40.101,-14.036,-24.558,11.068,NA,NA,NA,NA,0,49.899,75.964,65.442,10:31,103.2,168.642,2.943358157,1,,,,,,,,,
,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:31_for_1min.avi,yes,10:31,,5,5,4,8,1459,1520,1487.75,22.037,143,267,194.5,45.519,1.301,1.802,1.618,0.219,64,97,82.375,11.94,30.806,58.694,40.299,12.833,0,58.694,20.149,23.121,NA,NA,NA,NA,30.806,58.694,40.299,12.833,17.097,45.104,26.178,12.865,-30.466,-13.134,-24.104,8.035,NA,NA,NA,NA,0,59.534,76.866,65.896,10:31,103.2,169.096,2.951281952,1,,,,,,,,,
,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:31_for_1min.avi,yes,10:31,,6,6,4,8,1395,1452,1422.75,20.947,139,173,154.75,11.877,1.034,1.201,1.109,0.069,54,78,64.875,7.936,25.807,45.706,34.86,8.268,0,45.706,17.43,19.404,NA,NA,NA,NA,25.807,45.706,34.86,8.268,23.437,38.05,31.313,6.288,-35.538,-8.13,-17.907,12.486,NA,NA,NA,NA,0,54.462,81.87,72.093,10:31,103.2,175.293,3.059440006,1,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:36_for_1min.avi,yes,10:36,,1,1,4,8,1224.167,1269.5,1246.333,21.713,216.167,262.833,232.333,15.334,1.401,1.535,1.502,0.067,58,97,73.375,11.952,35.578,57.789,45.371,10.135,0,57.789,22.685,25.143,NA,NA,NA,NA,35.578,57.789,45.371,10.135,25.301,37.651,30.112,5.952,-39.382,-11.889,-23.575,13.418,NA,NA,NA,NA,0,50.618,78.111,66.425,10:36,104.3,170.725,2.979713365,1,,,,,,,,,
,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:36_for_1min.avi,yes,10:36,,2,2,4,8,1152.167,1258.833,1207.417,41.013,218.167,314.833,272.333,33.015,0.934,1.268,1.118,0.138,59,93,75.375,10.391,25.131,60.052,46.451,15.115,0,60.052,23.225,26.728,NA,NA,NA,NA,25.131,60.052,46.451,15.115,26.899,52.934,41.03,11.373,-38.157,-19.799,-25.656,8.431,NA,NA,NA,NA,0,51.843,70.201,64.344,10:36,104.3,168.644,2.943393064,1,,,,,,,,,
,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:36_for_1min.avi,yes,10:36,,3,3,4,8,962.167,1033.5,991.25,27.749,482.833,512.833,495.833,10.242,3.337,3.67,3.504,0.139,75,115,99.875,13.809,43.66,63.094,50.656,9.193,0,63.094,25.328,27.738,NA,NA,NA,NA,43.66,63.094,50.656,9.193,12.369,17.19,14.416,2.162,-173.326,-159.015,-169.36,6.915,NA,NA,NA,NA,0,276.674,290.985,280.64,10:36,104.3,24.94,0.4352851154,1,,,,,,,,,
,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:36_for_1min.avi,yes,10:36,,4,4,4,8,829.167,959.833,897.25,42.3,622.5,715.833,668.833,31.019,2.135,2.536,2.352,0.173,93,133,111.375,14.667,54.946,69.362,61.448,6.072,0,69.362,30.724,33.085,NA,NA,NA,NA,54.946,69.362,61.448,6.072,22.558,30.127,26.242,3.352,125.218,127.606,126.07,1.056,NA,NA,NA,NA,0,215.218,217.606,216.07,10:36,104.3,320.37,5.591511325,1,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:41_for_1min.avi,yes,10:41,,1,1,4,8,1117.5,1184,1144.312,21.767,261,333,289.25,24.135,1.768,2.002,1.894,0.1,62,127,87.5,20.99,35.511,65.513,48.927,12.712,0,65.513,24.464,27.445,NA,NA,NA,NA,35.511,65.513,48.927,12.712,20.08,32.724,25.635,5.362,120.094,148.736,128.989,13.303,NA,NA,NA,NA,0,210.094,238.736,218.989,10:41,105.3,324.289,5.659910778,1,,,,,,,,,
,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:41_for_1min.avi,yes,10:41,,2,2,4,8,899,964.5,931.438,22.875,294.5,382,340.75,29.899,1.535,2.503,2.177,0.449,92,120,103.625,8.975,18.974,49.659,37.614,13.14,0,49.659,18.807,21.868,NA,NA,NA,NA,18.974,49.659,37.614,13.14,12.362,19.844,16.822,3.184,108.435,115.959,112.534,3.557,NA,NA,NA,NA,0,198.435,205.959,202.534,10:41,105.3,307.834,5.37271685,1,,,,,,,,,
,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:41_for_1min.avi,yes,10:41,,3,3,4,8,928,980,952.625,21.401,157,193,169.062,11.086,0.868,1.101,0.976,0.1,51,142,89.625,26.229,30.265,43.463,39.306,6.232,0,43.463,19.653,21.402,NA,NA,NA,NA,30.265,43.463,39.306,6.232,30.235,50.099,40.666,8.252,-7.595,23.025,4.949,13.733,NA,NA,NA,NA,0,82.405,113.025,94.949,10:41,105.3,200.249,3.495004374,1,,,,,,,,,
,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:41_for_1min.avi,yes,10:41,,4,4,4,8,1243,1287.5,1267.25,17.661,302,369,332.75,20.588,0.734,1.201,0.984,0.252,60,100,72.125,12.241,29.602,57.195,43.227,12.202,0,57.195,21.614,24.448,NA,NA,NA,NA,29.602,57.195,43.227,12.202,36.965,50.835,44.009,6.343,-58.95,-17.949,-43.82,18.06,NA,NA,NA,NA,0,31.05,72.051,46.18,10:41,105.3,151.48,2.643824751,1,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:46_for_1min.avi,yes,10:46,,1,1,4,8,810.833,923.5,866.75,37.174,141.833,192.5,165.583,18.509,2.269,2.736,2.503,0.193,82,113,91.5,9.783,48.226,60.809,54.02,6.373,0,60.809,27.01,29.175,NA,NA,NA,NA,48.226,60.809,54.02,6.373,19.828,22.907,21.554,1.335,5.553,15.255,9.077,4.419,NA,NA,NA,NA,0,95.553,105.255,99.077,10:46,106.4,205.477,3.586250187,1,,,,,,,,,
,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:46_for_1min.avi,yes,10:46,,2,2,4,8,1071.5,1120.167,1094.333,21.634,143.833,173.833,156.917,9.977,1.101,1.602,1.36,0.22,50,114,93.25,20.617,34.163,49.216,41.272,7.107,0,49.216,20.636,22.546,NA,NA,NA,NA,34.163,49.216,41.272,7.107,28.803,31.026,30.334,1.029,-21.644,-8.569,-17.162,6.111,NA,NA,NA,NA,0,68.356,81.431,72.838,10:46,106.4,179.238,3.128293245,1,,,,,,,,,
,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:46_for_1min.avi,yes,10:46,,3,3,4,8,1020.833,1078.833,1052.25,24.408,336.5,377.833,354.417,12.17,0.701,1.602,1.076,0.382,73,124,101.5,19.857,30.587,59.097,47.15,11.949,0,59.097,23.575,26.389,NA,NA,NA,NA,30.587,59.097,47.15,11.949,32.739,71.357,46.702,17.318,-168.944,-143.13,-159.542,11.296,NA,NA,NA,NA,0,281.056,306.87,290.458,10:46,106.4,36.858,0.6432934557,1,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:51_for_1min.avi,yes,10:51,,1,1,4,8,969.167,1113.833,1060.75,50.529,144.167,183.5,159.833,14.554,1.201,1.335,1.268,0.054,67,102,81,10.226,32.694,42.937,38.614,4.282,0,42.937,19.307,20.829,NA,NA,NA,NA,32.694,42.937,38.614,4.282,27.218,33.863,30.424,2.798,-39.207,-15.68,-32.464,11.271,NA,NA,NA,NA,0,50.793,74.32,57.536,10:51,107.6,165.136,2.882166914,1,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:51_for_1min.avi,yes,10:51,,2,2,4,8,807,847,826.875,14.237,267,396,331,43.935,1.368,2.302,1.735,0.407,82,107,97.125,9.172,36.056,70.093,48.629,15.896,0,70.093,24.314,27.999,NA,NA,NA,NA,36.056,70.093,48.629,15.896,21.395,33.387,27.896,5.205,95.599,117.255,106.583,9.114,NA,NA,NA,NA,0,185.599,207.255,196.583,10:51,107.6,304.183,5.308994879,1,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:51_for_1min.avi,yes,10:51,,3,3,4,8,920.833,964.833,944.583,17.219,230.833,322.167,284.5,29.778,1.335,1.568,1.46,0.096,68,122,88,16.098,35.839,44.944,40.132,4.952,0,44.944,20.066,21.695,NA,NA,NA,NA,35.839,44.944,40.132,4.952,24.411,29.877,27.458,2.374,114.228,147.724,135.823,15.162,NA,NA,NA,NA,0,204.228,237.724,225.823,10:51,107.6,333.423,5.819329152,1,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:51_for_1min.avi,yes,10:51,,4,4,4,8,1138,1250,1184,36.489,381,467,427.125,27.441,2.803,3.604,3.187,0.338,80,115,100.375,11.488,41.11,57.385,47.631,7.49,0,57.385,23.815,25.928,NA,NA,NA,NA,41.11,57.385,47.631,7.49,13.758,17.549,14.951,1.781,41.055,48.27,44.426,3.7,NA,NA,NA,NA,0,131.055,138.27,134.426,10:51,107.6,242.026,4.224150575,1,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:51_for_1min.avi,yes,10:51,,5,5,4,8,508,573,539.875,24.799,190,241,213.25,18.805,2.836,3.203,3.045,0.162,70,105,84.25,13.895,43.012,62.968,52.922,8.287,0,62.968,26.461,28.804,NA,NA,NA,NA,43.012,62.968,52.922,8.287,13.713,22.202,17.514,3.626,28.072,43.069,34.366,6.572,NA,NA,NA,NA,0,118.072,133.069,124.366,10:51,107.6,231.966,4.048570453,1,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:51_for_1min.avi,yes,10:51,,6,6,4,8,681,756,713.875,26.546,550,649,586.75,32.871,1.702,2.202,2.01,0.215,75,138,116.125,20.209,31.064,50.99,40.646,8.221,0,50.99,20.323,22.383,NA,NA,NA,NA,31.064,50.99,40.646,8.221,18.255,24.648,20.152,3.011,115.907,146.821,129.941,13.01,NA,NA,NA,NA,0,205.907,236.821,219.941,10:51,107.6,327.541,5.716668885,1,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:56_for_1min.avi,yes,10:56,,1,1,4,8,1111.167,1149.167,1129.333,15.388,94.833,119.5,105.5,7.888,1.235,1.602,1.36,0.167,82,115,99.125,9.141,23.646,40.863,28.937,8.093,0,40.863,14.468,16.349,NA,NA,NA,NA,23.646,40.863,28.937,8.093,17.716,25.514,21.054,3.453,-28.237,-9.926,-21.027,7.898,NA,NA,NA,NA,0,61.763,80.074,68.973,10:56,108.8,177.773,3.102724171,1,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:56_for_1min.avi,yes,10:56,,2,2,4,8,549.5,606.167,576.25,22.966,201.167,226.5,212.417,7.892,1.401,1.668,1.518,0.114,75,122,93.375,15.528,24.891,56.478,36.685,13.868,0,56.478,18.342,21.608,NA,NA,NA,NA,24.891,56.478,36.685,13.868,17.761,33.853,23.773,7.055,-7.461,7.696,-0.307,6.381,NA,NA,NA,NA,0,82.539,97.696,89.693,10:56,108.8,198.493,3.464356392,1,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:56_for_1min.avi,yes,10:56,,3,3,4,8,840.167,951.5,891.667,36.34,196.833,238.833,219.333,15.528,2.202,2.603,2.452,0.176,75,114,90,14.745,47.221,66.309,58.841,8.811,0,66.309,29.42,31.976,NA,NA,NA,NA,47.221,66.309,58.841,8.811,21.442,25.636,23.892,2.027,12.779,22.051,15.231,4.549,NA,NA,NA,NA,0,102.779,112.051,105.231,10:56,108.8,214.031,3.735545651,1,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_10:56_for_1min.avi,yes,10:56,,4,4,4,8,992.833,1100.167,1029.75,36.125,64.167,111.5,89.083,17.186,1.068,1.335,1.201,0.122,70,96,79.75,7.906,29.612,42.885,35.948,5.522,0,42.885,17.974,19.552,NA,NA,NA,NA,29.612,42.885,35.948,5.522,27.143,37.802,30.077,5.156,-31.535,-11.659,-21.727,11.13,NA,NA,NA,NA,0,58.465,78.341,68.273,10:56,108.8,177.073,3.090506866,1,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_11:01_for_1min.avi,yes,11:01,,1,1,4,8,750,800,774,17.452,183,211,194.25,9.996,0.75,0.96,0.818,0.096,69,107,88.75,11.196,23.537,33.061,29.658,4.303,0,33.061,14.829,16.101,NA,NA,NA,NA,23.537,33.061,29.658,4.303,30.176,41.285,36.419,5.094,3.468,25.769,13.768,9.173,NA,NA,NA,NA,0,93.468,115.769,103.768,11:01,110,213.768,3.730955435,1,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_11:01_for_1min.avi,yes,11:01,,2,2,4,8,1162,1257,1216.625,32.967,210,226,217,6.234,1.65,2.64,1.973,0.451,57,86,75.375,9.899,27.857,46.69,39.111,8.005,0,46.69,19.556,21.553,NA,NA,NA,NA,27.857,46.69,39.111,8.005,15.476,25.324,20.193,4.444,4.289,21.038,14.057,8.375,NA,NA,NA,NA,0,94.289,111.038,104.057,11:01,110,214.057,3.735999437,1,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_11:01_for_1min.avi,yes,11:01,,3,3,4,8,1273,1310.5,1290.708,13.882,421,458,437.958,12.028,0.78,1.26,1.012,0.197,57,92,73.875,11.74,23.345,32.728,28.141,4.222,0,32.728,14.07,15.294,NA,NA,NA,NA,23.345,32.728,28.141,4.222,24.138,32.086,28.124,3.56,-152.592,-136.736,-145.873,6.632,NA,NA,NA,NA,0,297.408,313.264,304.127,11:01,110,54.127,0.9446943642,1,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_11:01_for_1min.avi,yes,11:01,,4,4,4,8,908,1068,1000.125,51.899,262,341,301.75,25.833,2.22,2.7,2.452,0.225,64,97,78.25,12.418,47.011,63.891,55.509,7.168,0,63.891,27.754,30.039,NA,NA,NA,NA,47.011,63.891,55.509,7.168,20.351,28.78,22.802,4.014,-168.056,-147.68,-158.649,8.782,NA,NA,NA,NA,0,281.944,302.32,291.351,11:01,110,41.351,0.721711099,1,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_11:01_for_1min.avi,yes,11:01,,5,5,4,8,841,887,869.375,18.283,404,455,426.25,21.312,1.65,2.13,1.868,0.207,66,130,98.875,20.815,33.136,48.166,39.109,6.405,0,48.166,19.554,21.321,NA,NA,NA,NA,33.136,48.166,39.109,6.405,17.258,22.613,20.96,2.512,88.452,95.194,93.231,3.198,NA,NA,NA,NA,0,178.452,185.194,183.231,11:01,110,293.231,5.117846419,1,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_11:06_for_1min.avi,yes,11:06,,1,1,4,8,1348,1406.833,1380.125,20.438,239,278.833,264,13.642,0.934,1.301,1.076,0.16,62,76,71.5,4.781,28,37.924,33.129,4.17,0,37.924,16.565,17.917,NA,NA,NA,NA,28,37.924,33.129,4.17,26.498,35.518,31.09,4.516,-175.236,180,2.874,198.786,NA,NA,NA,NA,0,274.764,270,92.874,11:06,111.2,204.074,3.561763218,1,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_11:06_for_1min.avi,yes,11:06,,2,2,4,8,1135.5,1357.5,1234.167,77.568,453.5,546.833,495.083,41.298,0.801,1.268,1.068,0.195,53,83,66.375,9.531,31.362,48.005,39.09,6.894,0,48.005,19.545,21.376,NA,NA,NA,NA,31.362,48.005,39.09,6.894,28.482,49.518,37.761,10.448,-179.204,177.563,-86.003,175.866,NA,NA,NA,NA,0,270.796,267.563,3.997,11:06,111.2,115.197,2.010566938,1,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_11:06_for_1min.avi,yes,11:06,,3,3,4,8,842.833,948.833,900.667,38.765,391.5,520.833,448.75,44.49,2.503,3.07,2.811,0.235,81,120,97.75,12.792,50.359,84.13,61.944,15.141,0,84.13,30.972,34.562,NA,NA,NA,NA,50.359,84.13,61.944,15.141,17.549,27.406,21.967,4.329,73.101,86.82,81.956,6.091,NA,NA,NA,NA,0,163.101,176.82,171.956,11:06,111.2,283.156,4.942004497,1,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_11:06_for_1min.avi,yes,11:06,,4,4,4,8,584.167,654.833,617.083,24.624,129.167,156.5,141,9.076,0.534,0.767,0.659,0.11,71,99,89.5,9.856,24.585,38.701,31.947,7.156,0,38.701,15.973,17.707,NA,NA,NA,NA,24.585,38.701,31.947,7.156,40.935,50.988,48.265,4.892,-169.077,175.914,86.096,170.152,NA,NA,NA,NA,0,280.923,265.914,176.096,11:06,111.2,287.296,5.014261128,1,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_11:11_for_1min.avi,yes,11:11,,1,1,4,8,504,627,561.75,38.369,377,480,441.625,34.546,0.868,1.301,0.993,0.208,56,143,98.375,25.071,42.438,69.857,51.46,12.523,0,69.857,25.73,28.702,NA,NA,NA,NA,42.438,69.857,51.46,12.523,48.107,56.021,51.682,3.797,-36.634,-20.854,-28.889,7.81,NA,NA,NA,NA,0,53.366,69.146,61.111,11:11,112.5,173.611,3.030083568,1,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_11:11_for_1min.avi,yes,11:11,,2,2,4,8,773.833,853.167,803.417,27.22,418.833,483.5,459.333,23.367,0.534,0.734,0.617,0.084,57,102,77.875,15.86,19.09,20.32,20.001,0.608,0,20.32,10.001,10.699,NA,NA,NA,NA,19.09,20.32,20.001,0.608,27.681,37.979,32.819,4.287,-41.009,-24.775,-33.55,8.68,NA,NA,NA,NA,0,48.991,65.225,56.45,11:11,112.5,168.95,2.948733771,1,,,,,,,,,
Williamsport,HONEYRUN,,MAY,23,2015,10,20,HONEYRUN_052315_11:11_for_1min.avi,yes,11:11,,3,3,4,8,1075.167,1137.167,1099,20.759,187.5,298.833,245.833,35.901,0.934,1.168,1.026,0.1,66,85,77.125,7.06,29.341,47.479,37.59,7.783,0,47.479,18.795,20.729,NA,NA,NA,NA,29.341,47.479,37.59,7.783,31.405,40.655,36.382,4.39,-128.157,-105.68,-116.433,9.941,NA,NA,NA,NA,0,321.843,344.32,333.567,11:11,112.5,86.067,1.502152527,1,,,,,,,,,
